ISIN,AC FUND BALANCED,BONDS,NETHERLANDS,3.875%  - SUB. VOLKSWAGEN INTL FINANCE 17/PERP ,EUR ,"700,000.00 ","714,039.90",1.89
ISIN,AC FUND BALANCED,BONDS,NETHERLANDS,4.375%  - SUB. ARGENTUM NETHERLANDS 15/PERP -S- ,EUR ,"600,000.00 ","682,836.00",1.81
ISIN,AC FUND BALANCED,BONDS,NORWAY,FRN  - SUB. DNB BANK 86/PERP -JR- ,USD ,"600,000.00 ","331,244.99",0.88
ISIN,AC FUND BALANCED,BONDS,SINGAPORE,6.875%  - SUB. TRAFIGURA GROUP 17/PERP -S- ,USD ,"750,000.00 ","605,268.05",1.60
ISIN,AC FUND BALANCED,BONDS,SWITZERLAND,2.20%  - SUB. BALOISE LIFE 17/48 ,CHF ,"750,000.00 ","695,739.10",1.84
ISIN,AC FUND BALANCED,BONDS,UNITED KINGDOM,FRN  - SUB. ROTHSCHILD CONT. FIN. 04/PERP -JR-S ,EUR ,"500,000.00 ","351,144.50",0.93
ISIN,AC FUND BALANCED,BONDS,UNITED KINGDOM,7.25%  - SUB. BARCLAYS (COCO) 17/PERP -JR-S ,GBP ,"550,000.00 ","641,942.48",1.70
ISIN,AC FUND BALANCED,STRUCTURED PRODUCTS,GERMANY,GOLD (DEUTSCHE BOERSE COMMODITIES) CERT. 07/PERP ,EUR ,"52,000.00 ","2,071,992.00",5.50
ISIN,AC FUND BALANCED,STRUCTURED PRODUCTS,JERSEY,SILVER (ETFS) -ETC- CERT. 06/PERP ,EUR ,"50,000.00 ","632,750.00",1.68
ISIN,AC FUND BALANCED,II. OTHER TRANSFERABLE SECURITIES,UNITED ARAB EMIRATES,4.51%  - VONTOBEL (CFR/MC/UHR) 19/20 ,EUR ,"600,000.00 ","600,600.00",1.59
ISIN,AC FUND BALANCED,II. OTHER TRANSFERABLE SECURITIES,UNITED ARAB EMIRATES,4.61%  - VONTOBEL (ALV/CS/ZURN) 19/20 ,EUR ,"600,000.00 ","597,600.00",1.58
ISIN,AC FUND BALANCED,II. OTHER TRANSFERABLE SECURITIES,UNITED ARAB EMIRATES,7.845%  - VONTOBEL (GOOGL/AMZN/MSFT) 19/20 ,USD ,"750,000.00 ","656,612.22",1.74
ISIN,AC FUND BALANCED,II. OTHER TRANSFERABLE SECURITIES,UNITED ARAB EMIRATES,8.127%  - VONTOBEL (JNJ/MRK/PFE) 19/20 ,USD ,"750,000.00 ","649,367.76",1.72
ISIN,AC FUND BALANCED,II. OTHER TRANSFERABLE SECURITIES,UNITED ARAB EMIRATES,8.717%  - VONTOBEL (BMW/DAI/PAH3) 19/20 ,USD ,"750,000.00 ","645,416.23",1.71
ISIN,AC FUND BALANCED,III. UNITS OF INVESTMENT FUNDS,IRELAND,ECAMOS ICAV - EGO FUND 1.5X SEED EUR ,EUR ,400.00 ,"426,986.80",1.13
ISIN,AC FUND BALANCED,III. UNITS OF INVESTMENT FUNDS,IRELAND,JMS - ALPHACORE ONE D EUR HEDGED -ACC- ,EUR ,"3,999.73 ","911,698.46",2.42
ISIN,AC FUND BALANCED,III. UNITS OF INVESTMENT FUNDS,LUXEMBOURG,PRIVILEDGE - SMAM JAP.S/M CAP N EUR H ,EUR ,"75,000.00 ","1,064,197.50",2.82
ISIN,AC FUND BALANCED,III. UNITS OF INVESTMENT FUNDS,LUXEMBOURG,X-TRACKERS - MSCI AC ASIA EX JAPAN SWAP 1C ,USD ,"23,000.00 ","891,480.00",2.36
ISIN,AC FUND BALANCED,III. UNITS OF INVESTMENT FUNDS,SWITZERLAND,PVB ALEGRA CLO FUND I -ACC.- ,USD ,660.78 ,"1,003,515.76",2.66
ISIN,CROV,SHARES,FRANCE,CAPGEMINI ,EUR ,"1,350.00 ","147,622.50",1.36
ISIN,CROV,SHARES,FRANCE,TOTAL ,EUR ,"2,050.00 ","101,013.75",0.93
ISIN,CROV,SHARES,GERMANY,SIEMENS ,EUR ,930.00 ,"97,278.00",0.90
ISIN,CROV,SHARES,SWITZERLAND,NOVARTIS  ,CHF ,850.00 ,"68,286.01",0.63
ISIN,CROV,SHARES,SWITZERLAND,SWISS LIFE HOLDING ,CHF ,200.00 ,"87,145.26",0.80
ISIN,CROV,SHARES,SWITZERLAND,UBS GROUP REG. ,CHF ,"4,500.00 ","47,013.05",0.43
ISIN,CROV,SHARES,UNITED STATES,AMAZON.COM ,USD ,70.00 ,"116,398.05",1.07
ISIN,CROV,SHARES,UNITED STATES,APPLE ,USD ,550.00 ,"95,588.34",0.88
ISIN,CROV,SHARES,UNITED STATES,BANK OF AMERICA ,USD ,"5,000.00 ","127,327.01",1.18
ISIN,CROV,SHARES,UNITED STATES,COCA-COLA ,USD ,"2,600.00 ","116,255.71",1.07
ISIN,CROV,SHARES,UNITED STATES,MICROSOFT ,USD ,"1,100.00 ","129,395.86",1.19
ISIN,CROV,BONDS,CHILE,2.25%  - CODELCO 14/24 REG.S ,EUR ,"250,000.00 ","272,574.75",2.52
ISIN,CROV,BONDS,DENMARK,1.75%  - A.P. MOELLER-MAERSK 16/21 -SR-S ,EUR ,"300,000.00 ","309,543.90",2.86
ISIN,CROV,BONDS,EMERGING MARKETS,2.25%  - GAZ CAPITAL -LPN- 17/24 -SR-S ,EUR ,"300,000.00 ","312,132.90",2.88
ISIN,CROV,BONDS,FRANCE,1.125%  - BNP PARIBAS 17/23 -SR-S ,EUR ,"300,000.00 ","310,825.80",2.87
ISIN,CROV,BONDS,GERMANY,1.25%  - DEUTSCHE BANK 14/21 -SR-S ,EUR ,"300,000.00 ","300,537.00",2.77
ISIN,CROV,BONDS,GERMANY,2.375%  - O2 TELEFONICA D.F. 14/21 -SR-S ,EUR ,"300,000.00 ","311,895.60",2.88
ISIN,CROV,BONDS,GUERNSEY,1.25%  - CREDIT SUISSE GROUP FUNDING 15/22 -SR-S ,EUR ,"300,000.00 ","310,470.60",2.87
ISIN,CROV,BONDS,MEXICO,2.375%  - MEXICO 14/21 'A' -SR- ,EUR ,"300,000.00 ","313,113.90",2.89
ISIN,CROV,BONDS,NETHERLANDS,0.625%  - DAIMLER INTERNATIONAL FINANCE 19/23 -SR- ,EUR ,"300,000.00 ","305,336.40",2.82
ISIN,CROV,BONDS,NETHERLANDS,0.875%  - VOLKSWAGEN INTL 15/23 -SR-S ,EUR ,"300,000.00 ","306,948.60",2.83
ISIN,CROV,BONDS,SWITZERLAND,1.25%  - CS GROUP 17/25 -SR-S ,EUR ,"300,000.00 ","311,334.90",2.87
ISIN,CROV,BONDS,UNITED ARAB EMIRATES,1.75%  - EMIRATES NBD 15/22 -SR-S ,EUR ,"300,000.00 ","311,528.40",2.88
ISIN,CROV,BONDS,UNITED KINGDOM,0.875%  - BAT INTERNATIONAL FINANCE 15/23 -SR-S ,EUR ,"300,000.00 ","303,959.70",2.81
ISIN,CROV,BONDS,UNITED KINGDOM,0.875%  - ROLLS-ROYCE 18/24 -SR- ,EUR ,"300,000.00 ","308,526.30",2.85
ISIN,CROV,BONDS,UNITED KINGDOM,3.625%  - SUB. STANDARD CHARTERED 12/22 -JR-S ,EUR ,"300,000.00 ","332,133.60",3.07
ISIN,CROV,BONDS,UNITED STATES,FRN  - GOLDMAN SACHS GROUP 17/23 -SR- ,EUR ,"300,000.00 ","299,112.60",2.76
ISIN,CROV,BONDS,UNITED STATES,1.25%  - AMGEN 16/22 -SR- ,EUR ,"300,000.00 ","309,541.50",2.86
ISIN,CROV,BONDS,UNITED STATES,1.50%  - KRAFT HEINZ FOODS 16/24 -SR- ,EUR ,"300,000.00 ","310,939.80",2.87
ISIN,CROV,II. OTHER TRANSFERABLE SECURITIES,UNITED STATES,FRN  - AT&T 18/23 -SR- ,EUR ,"300,000.00 ","303,872.40",2.80
ISIN,CROV,III. UNITS OF INVESTMENT FUNDS,GLOBAL,JUPITER GF - DYNAMIC BOND D EUR -ACC- ,EUR ,"40,000.00 ","511,200.00",4.71
ISIN,CROV,III. UNITS OF INVESTMENT FUNDS,IRELAND,COMGEST GROWTH - EMERGING MARKETS I USD -ACC- ,USD ,"6,800.00 ","244,221.99",2.25
